article,name,lang
https://ko.wikipedia.org/wiki/%EC%B9%B4%ED%83%80%EB%A5%B4%EC%9D%98_%EC%BD%94%EB%A1%9C%EB%82%98%EB%B0%94%EC%9D%B4%EB%9F%AC%EC%8A%A4%EA%B0%90%EC%97%BC%EC%A6%9D-19_%EB%B2%94%EC%9C%A0%ED%96%89,카타르의 코로나바이러스감염증-19 범유행,ko
https://zh.wikipedia.org/wiki/2019%E5%86%A0%E7%8A%B6%E7%97%85%E6%AF%92%E7%97%85%E5%8D%A1%E5%A1%94%E5%B0%94%E7%96%AB%E6%83%85,2019冠状病毒病卡塔尔疫情,zh
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D8%BA%D9%8A%D9%86%D9%8A%D8%A7_%D8%A7%D9%84%D8%A7%D8%B3%D8%AA%D9%88%D8%A7%D8%A6%D9%8A%D8%A9_2020,جائحة فيروس كورونا في غينيا الاستوائية 2020,ar
https://tr.wikipedia.org/wiki/Ekvator_Ginesi%27nde_2020_koronavir%C3%BCs_pandemisi,Ekvator Ginesi'nde 2020 koronavirüs pandemisi,tr
https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_d%E1%BB%8Bch_COVID-19_t%E1%BA%A1i_Guinea_X%C3%ADch_%C4%90%E1%BA%A1o,Đại dịch COVID-19 tại Guinea Xích Đạo,vi
https://zh.wikipedia.org/wiki/2019%E5%86%A0%E7%8A%B6%E7%97%85%E6%AF%92%E7%97%85%E8%B5%A4%E9%81%93%E5%87%A0%E5%86%85%E4%BA%9A%E7%96%AB%E6%83%85,2019冠状病毒病赤道几内亚疫情,zh
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D8%AC%D9%85%D9%87%D9%88%D8%B1%D9%8A%D8%A9_%D8%A3%D9%81%D8%B1%D9%8A%D9%82%D9%8A%D8%A7_%D8%A7%D9%84%D9%88%D8%B3%D8%B7%D9%89_2020,جائحة فيروس كورونا في جمهورية أفريقيا الوسطى 2020,ar
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D9%82%D8%A8%D8%B1%D8%B5_%D8%A7%D9%84%D8%B4%D9%85%D8%A7%D9%84%D9%8A%D8%A9_2020,جائحة فيروس كورونا في قبرص الشمالية 2020,ar
https://tr.wikipedia.org/wiki/Kuzey_K%C4%B1br%C4%B1s_T%C3%BCrk_Cumhuriyeti%27nde_2020_koronavir%C3%BCs_pandemisi,Kuzey Kıbrıs Türk Cumhuriyeti'nde 2020 koronavirüs pandemisi,tr
https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_d%E1%BB%8Bch_COVID-19_t%E1%BA%A1i_B%E1%BA%AFc_S%C3%ADp,Đại dịch COVID-19 tại Bắc Síp,vi
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D8%A7%D8%B3%D9%83%D8%AA%D9%84%D9%86%D8%AF%D8%A7_2020,جائحة فيروس كورونا في اسكتلندا 2020,ar
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D9%88%D9%84%D8%A7%D9%8A%D8%A9_%D9%8A%D9%88%D8%AA%D8%A7_2020,جائحة فيروس كورونا في ولاية يوتا 2020,ar
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D9%86%D9%8A%D9%81%D8%A7%D8%AF%D8%A7_2020,جائحة فيروس كورونا في نيفادا 2020,ar
https://tr.wikipedia.org/wiki/Senegal%27de_2020_koronavir%C3%BCs_pandemisi,Senegal'de 2020 koronavirüs pandemisi,tr
https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_d%E1%BB%8Bch_COVID-19_t%E1%BA%A1i_S%C3%A9n%C3%A9gal,Đại dịch COVID-19 tại Sénégal,vi
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D8%A3%D8%B1%D9%8A%D8%B2%D9%88%D9%86%D8%A7_2020,جائحة فيروس كورونا في أريزونا 2020,ar
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D9%86%D9%8A%D9%88%D9%87%D8%A7%D9%85%D8%A8%D8%B4%D9%8A%D8%B1_2020,جائحة فيروس كورونا في نيوهامبشير 2020,ar
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
https://zh.wikipedia.org/wiki/2019%E5%86%A0%E7%8B%80%E7%97%85%E6%AF%92%E7%97%85%E5%A4%A7%E6%B4%8B%E6%B4%B2%E7%96%AB%E6%83%85,2019冠狀病毒病大洋洲疫情,zh
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D8%A3%D9%85%D8%B1%D9%8A%D9%83%D8%A7_%D8%A7%D9%84%D8%AC%D9%86%D9%88%D8%A8%D9%8A%D8%A9_2020,جائحة فيروس كورونا في أمريكا الجنوبية 2020,ar
https://ko.wikipedia.org/wiki/%EB%82%A8%EC%95%84%EB%A9%94%EB%A6%AC%EC%B9%B4%EC%9D%98_%EC%BD%94%EB%A1%9C%EB%82%98%EB%B0%94%EC%9D%B4%EB%9F%AC%EC%8A%A4%EA%B0%90%EC%97%BC%EC%A6%9D-19_%EB%B2%94%EC%9C%A0%ED%96%89,남아메리카의 코로나바이러스감염증-19 범유행,ko
https://zh.wikipedia.org/wiki/2019%E5%86%A0%E7%8B%80%E7%97%85%E6%AF%92%E7%97%85%E5%8D%97%E7%BE%8E%E6%B4%B2%E7%96%AB%E6%83%85,2019冠狀病毒病南美洲疫情,zh
https://ko.wikipedia.org/wiki/%EC%95%84%ED%94%84%EB%A6%AC%EC%B9%B4%EC%9D%98_%EC%BD%94%EB%A1%9C%EB%82%98%EB%B0%94%EC%9D%B4%EB%9F%AC%EC%8A%A4%EA%B0%90%EC%97%BC%EC%A6%9D-19_%EB%B2%94%EC%9C%A0%ED%96%89,아프리카의 코로나바이러스감염증-19 범유행,ko
https://tr.wikipedia.org/wiki/Afrika%27da_2020_koronavir%C3%BCs_pandemisi,Afrika'da 2020 koronavirüs pandemisi,tr
https://zh.wikipedia.org/wiki/2019%E5%86%A0%E7%8A%B6%E7%97%85%E6%AF%92%E7%97%85%E9%9D%9E%E6%B4%B2%E7%96%AB%E6%83%85,2019冠状病毒病非洲疫情,zh
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D8%A3%D9%85%D8%B1%D9%8A%D9%83%D8%A7_%D8%A7%D9%84%D8%B4%D9%85%D8%A7%D9%84%D9%8A%D8%A9_2020,جائحة فيروس كورونا في أمريكا الشمالية 2020,ar
https://ko.wikipedia.org/wiki/%EB%B6%81%EC%95%84%EB%A9%94%EB%A6%AC%EC%B9%B4%EC%9D%98_%EC%BD%94%EB%A1%9C%EB%82%98%EB%B0%94%EC%9D%B4%EB%9F%AC%EC%8A%A4%EA%B0%90%EC%97%BC%EC%A6%9D-19_%EB%B2%94%EC%9C%A0%ED%96%89,북아메리카의 코로나바이러스감염증-19 범유행,ko
https://zh.wikipedia.org/wiki/2019%E5%86%A0%E7%8B%80%E7%97%85%E6%AF%92%E7%97%85%E5%8C%97%E7%BE%8E%E6%B4%B2%E7%96%AB%E6%83%85,2019冠狀病毒病北美洲疫情,zh
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D8%B3%D9%88%D9%8A%D8%B3%D8%B1%D8%A7_2020,جائحة فيروس كورونا في سويسرا 2020,ar
https://es.wikipedia.org/wiki/Pandemia_de_enfermedad_por_coronavirus_de_2020_en_Suiza,Pandemia de enfermedad por coronavirus de 2020 en Suiza,es
https://tr.wikipedia.org/wiki/%C4%B0svi%C3%A7re%27de_2020_koronavir%C3%BCs_pandemisi,İsviçre'de 2020 koronavirüs pandemisi,tr
https://es.wikipedia.org/wiki/Pandemia_de_enfermedad_por_coronavirus_de_2020_en_Pa%C3%ADses_Bajos,Pandemia de enfermedad por coronavirus de 2020 en Países Bajos,es
https://ru.wikipedia.org/wiki/%D0%A0%D0%B0%D1%81%D0%BF%D1%80%D0%BE%D1%81%D1%82%D1%80%D0%B0%D0%BD%D0%B5%D0%BD%D0%B8%D0%B5_COVID-19_%D0%B2_%D0%9D%D0%B8%D0%B4%D0%B5%D1%80%D0%BB%D0%B0%D0%BD%D0%B4%D0%B0%D1%85,Распространение COVID-19 в Нидерландах,ru
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D8%A7%D9%84%D9%86%D9%85%D8%B3%D8%A7_2020,جائحة فيروس كورونا في النمسا 2020,ar
https://es.wikipedia.org/wiki/Pandemia_de_enfermedad_por_coronavirus_de_2020_en_Austria,Pandemia de enfermedad por coronavirus de 2020 en Austria,es
https://zh.wikipedia.org/wiki/2019%E5%86%A0%E7%8B%80%E7%97%85%E6%AF%92%E7%97%85%E5%A5%A7%E5%9C%B0%E5%88%A9%E7%96%AB%E6%83%85,2019冠狀病毒病奧地利疫情,zh
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D8%A7%D9%84%D9%86%D8%B1%D9%88%D9%8A%D8%AC_2020,جائحة فيروس كورونا في النرويج 2020,ar
https://es.wikipedia.org/wiki/Pandemia_de_enfermedad_por_coronavirus_de_2020_en_Noruega,Pandemia de enfermedad por coronavirus de 2020 en Noruega,es
https://tr.wikipedia.org/wiki/Norve%C3%A7%27te_2020_koronavir%C3%BCs_pandemisi,Norveç'te 2020 koronavirüs pandemisi,tr
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D8%A5%D9%86%D8%AF%D9%88%D9%86%D9%8A%D8%B3%D9%8A%D8%A7_2020,جائحة فيروس كورونا في إندونيسيا 2020,ar
https://ko.wikipedia.org/wiki/%EC%9D%B8%EB%8F%84%EB%84%A4%EC%8B%9C%EC%95%84%EC%9D%98_%EC%BD%94%EB%A1%9C%EB%82%98%EB%B0%94%EC%9D%B4%EB%9F%AC%EC%8A%A4%EA%B0%90%EC%97%BC%EC%A6%9D-19_%EB%B2%94%EC%9C%A0%ED%96%89,인도네시아의 코로나바이러스감염증-19 범유행,ko
https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_d%E1%BB%8Bch_COVID-19_t%E1%BA%A1i_Indonesia,Đại dịch COVID-19 tại Indonesia,vi
https://tr.wikipedia.org/wiki/Orta_Afrika_Cumhuriyeti%27nde_2020_koronavir%C3%BCs_pandemisi,Orta Afrika Cumhuriyeti'nde 2020 koronavirüs pandemisi,tr
https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_d%E1%BB%8Bch_COVID-19_t%E1%BA%A1i_C%E1%BB%99ng_h%C3%B2a_Trung_Phi,Đại dịch COVID-19 tại Cộng hòa Trung Phi,vi
https://zh.wikipedia.org/wiki/2019%E5%86%A0%E7%8A%B6%E7%97%85%E6%AF%92%E7%97%85%E4%B8%AD%E9%9D%9E%E5%85%B1%E5%92%8C%E5%9B%BD%E7%96%AB%E6%83%85,2019冠状病毒病中非共和国疫情,zh
https://zh.wikipedia.org/wiki/2019%E5%86%A0%E7%8A%B6%E7%97%85%E6%AF%92%E7%97%85%E4%BD%9B%E7%BD%97%E9%87%8C%E8%BE%BE%E5%B7%9E%E7%96%AB%E6%83%85,2019冠状病毒病佛罗里达州疫情,zh
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D8%AC%D9%85%D9%87%D9%88%D8%B1%D9%8A%D8%A9_%D8%A7%D9%84%D9%83%D9%88%D9%86%D8%BA%D9%88_2020,جائحة فيروس كورونا في جمهورية الكونغو 2020,ar
https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_d%E1%BB%8Bch_COVID-19_t%E1%BA%A1i_C%E1%BB%99ng_h%C3%B2a_Congo,Đại dịch COVID-19 tại Cộng hòa Congo,vi
https://zh.wikipedia.org/wiki/2019%E5%86%A0%E7%8A%B6%E7%97%85%E6%AF%92%E7%97%85%E5%88%9A%E6%9E%9C%E5%85%B1%E5%92%8C%E5%9B%BD%E7%96%AB%E6%83%85,2019冠状病毒病刚果共和国疫情,zh
https://zh.wikipedia.org/wiki/2019%E5%86%A0%E7%8A%B6%E7%97%85%E6%AF%92%E7%97%85%E5%8C%97%E5%A1%9E%E6%B5%A6%E8%B7%AF%E6%96%AF%E7%96%AB%E6%83%85,2019冠状病毒病北塞浦路斯疫情,zh
https://zh.wikipedia.org/wiki/2019%E5%86%A0%E7%8A%B6%E7%97%85%E6%AF%92%E7%97%85%E7%94%B0%E7%BA%B3%E8%A5%BF%E5%B7%9E%E7%96%AB%E6%83%85,2019冠状病毒病田纳西州疫情,zh
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D8%A7%D9%84%D8%B3%D9%86%D8%BA%D8%A7%D9%84_2020,جائحة فيروس كورونا في السنغال 2020,ar
